<<<<<<< Updated upstream
Tank,Week,average temp,Fields.Of.View,power,trophic.level,species,functional type,N-fixer,density
14,7,26.486,40,350,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
1,7,27.312,20,400,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
8,7,28.302,40,450,P,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
11,7,17.95,40,0,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
21,7,18.746,40,50,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
28,7,21.76,21,100,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
19,7,22.039,40,150,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
12,7,23.658,30,200,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
13,7,24.103,25,250,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
22,7,25.326,40,300,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
20,7,26.456,40,350,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
9,7,27.312,40,400,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
30,7,28.003,40,450,PZ,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
2,7,17.76,30,0,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
24,7,18.413,20,50,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
5,7,21.697,40,100,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
16,7,22.456,40,150,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
10,7,23.015,30,200,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
26,7,24.687,40,250,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
4,7,25.687,40,300,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
7,7,26.315,40,350,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
23,7,27.453,40,400,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
18,7,28.645,40,450,PZN,Large.Spherical.Unicell.Cyano,Cyanobacteria,no,0
25,7,17.665,40,0,P,Phacus,Flagellate,no,0
6,7,18.711,20,50,P,Phacus,Flagellate,no,0
15,7,21.664,40,100,P,Phacus,Flagellate,no,0
3,7,22.654,20,150,P,Phacus,Flagellate,no,0
29,7,23.65,40,200,P,Phacus,Flagellate,no,0
17,7,24.035,40,250,P,Phacus,Flagellate,no,0
27,7,25.138,40,300,P,Phacus,Flagellate,no,0
14,7,26.486,40,350,P,Phacus,Flagellate,no,0
1,7,27.312,20,400,P,Phacus,Flagellate,no,0
8,7,28.302,40,450,P,Phacus,Flagellate,no,0
11,7,17.95,40,0,PZ,Phacus,Flagellate,no,0
21,7,18.746,40,50,PZ,Phacus,Flagellate,no,0
28,7,21.76,21,100,PZ,Phacus,Flagellate,no,0
19,7,22.039,40,150,PZ,Phacus,Flagellate,no,0
12,7,23.658,30,200,PZ,Phacus,Flagellate,no,0
13,7,24.103,25,250,PZ,Phacus,Flagellate,no,0
22,7,25.326,40,300,PZ,Phacus,Flagellate,no,0
20,7,26.456,40,350,PZ,Phacus,Flagellate,no,0
9,7,27.312,40,400,PZ,Phacus,Flagellate,no,0
30,7,28.003,40,450,PZ,Phacus,Flagellate,no,0
2,7,17.76,30,0,PZN,Phacus,Flagellate,no,0
24,7,18.413,20,50,PZN,Phacus,Flagellate,no,0
5,7,21.697,40,100,PZN,Phacus,Flagellate,no,0
16,7,22.456,40,150,PZN,Phacus,Flagellate,no,0
10,7,23.015,30,200,PZN,Phacus,Flagellate,no,0
26,7,24.687,40,250,PZN,Phacus,Flagellate,no,0
4,7,25.687,40,300,PZN,Phacus,Flagellate,no,0
7,7,26.315,40,350,PZN,Phacus,Flagellate,no,0
23,7,27.453,40,400,PZN,Phacus,Flagellate,no,0
18,7,28.645,40,450,PZN,Phacus,Flagellate,no,0
25,7,17.665,40,0,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
6,7,18.711,20,50,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
15,7,21.664,40,100,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
3,7,22.654,20,150,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
29,7,23.65,40,200,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
17,7,24.035,40,250,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
27,7,25.138,40,300,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
14,7,26.486,40,350,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
1,7,27.312,20,400,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
8,7,28.302,40,450,P,Ovular.Unicell.Cyano,Cyanobacteria,no,0
11,7,17.95,40,0,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
21,7,18.746,40,50,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
28,7,21.76,21,100,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
19,7,22.039,40,150,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
12,7,23.658,30,200,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
13,7,24.103,25,250,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
22,7,25.326,40,300,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
20,7,26.456,40,350,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
9,7,27.312,40,400,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
30,7,28.003,40,450,PZ,Ovular.Unicell.Cyano,Cyanobacteria,no,0
2,7,17.76,30,0,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
24,7,18.413,20,50,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
5,7,21.697,40,100,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
16,7,22.456,40,150,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
10,7,23.015,30,200,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
26,7,24.687,40,250,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
4,7,25.687,40,300,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
7,7,26.315,40,350,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
23,7,27.453,40,400,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
18,7,28.645,40,450,PZN,Ovular.Unicell.Cyano,Cyanobacteria,no,0
25,7,17.665,40,0,P,Chlorococcus,Chryptomonas,no,12
6,7,18.711,20,50,P,Chlorococcus,Chryptomonas,no,150
15,7,21.664,40,100,P,Chlorococcus,Chryptomonas,no,12
3,7,22.654,20,150,P,Chlorococcus,Chryptomonas,no,414
29,7,23.65,40,200,P,Chlorococcus,Chryptomonas,no,12
17,7,24.035,40,250,P,Chlorococcus,Chryptomonas,no,9
27,7,25.138,40,300,P,Chlorococcus,Chryptomonas,no,72
14,7,26.486,40,350,P,Chlorococcus,Chryptomonas,no,6
1,7,27.312,20,400,P,Chlorococcus,Chryptomonas,no,276
8,7,28.302,40,450,P,Chlorococcus,Chryptomonas,no,9
11,7,17.95,40,0,PZ,Chlorococcus,Chryptomonas,no,0
21,7,18.746,40,50,PZ,Chlorococcus,Chryptomonas,no,18
28,7,21.76,21,100,PZ,Chlorococcus,Chryptomonas,no,114.2857143
19,7,22.039,40,150,PZ,Chlorococcus,Chryptomonas,no,72
12,7,23.658,30,200,PZ,Chlorococcus,Chryptomonas,no,40
13,7,24.103,25,250,PZ,Chlorococcus,Chryptomonas,no,62.4
22,7,25.326,40,300,PZ,Chlorococcus,Chryptomonas,no,78
20,7,26.456,40,350,PZ,Chlorococcus,Chryptomonas,no,9
9,7,27.312,40,400,PZ,Chlorococcus,Chryptomonas,no,12
30,7,28.003,40,450,PZ,Chlorococcus,Chryptomonas,no,0
2,7,17.76,30,0,PZN,Chlorococcus,Chryptomonas,no,84
24,7,18.413,20,50,PZN,Chlorococcus,Chryptomonas,no,216
5,7,21.697,40,100,PZN,Chlorococcus,Chryptomonas,no,57
16,7,22.456,40,150,PZN,Chlorococcus,Chryptomonas,no,0
10,7,23.015,30,200,PZN,Chlorococcus,Chryptomonas,no,44
26,7,24.687,40,250,PZN,Chlorococcus,Chryptomonas,no,66
4,7,25.687,40,300,PZN,Chlorococcus,Chryptomonas,no,90
7,7,26.315,40,350,PZN,Chlorococcus,Chryptomonas,no,105
23,7,27.453,40,400,PZN,Chlorococcus,Chryptomonas,no,16.5
18,7,28.645,40,450,PZN,Chroococcus,Chryptomonas,no,9
25,7,17.665,40,0,P,Chlamydomonas,Flagellate,no,1.5
6,7,18.711,20,50,P,Chlamydomonas,Flagellate,no,0
15,7,21.664,40,100,P,Chlamydomonas,Flagellate,no,0
3,7,22.654,20,150,P,Chlamydomonas,Flagellate,no,0
29,7,23.65,40,200,P,Chlamydomonas,Flagellate,no,0
17,7,24.035,40,250,P,Chlamydomonas,Flagellate,no,0
27,7,25.138,40,300,P,Chlamydomonas,Flagellate,no,0
14,7,26.486,40,350,P,Chlamydomonas,Flagellate,no,0
1,7,27.312,20,400,P,Chlamydomonas,Flagellate,no,0
8,7,28.302,40,450,P,Chlamydomonas,Flagellate,no,0
11,7,17.95,40,0,PZ,Chlamydomonas,Flagellate,no,0
21,7,18.746,40,50,PZ,Chlamydomonas,Flagellate,no,0
28,7,21.76,21,100,PZ,Chlamydomonas,Flagellate,no,0
19,7,22.039,40,150,PZ,Chlamydomonas,Flagellate,no,0
12,7,23.658,30,200,PZ,Chlamydomonas,Flagellate,no,0
13,7,24.103,25,250,PZ,Chlamydomonas,Flagellate,no,0
22,7,25.326,40,300,PZ,Chlamydomonas,Flagellate,no,0
20,7,26.456,40,350,PZ,Chlamydomonas,Flagellate,no,0
9,7,27.312,40,400,PZ,Chlamydomonas,Flagellate,no,1.5
30,7,28.003,40,450,PZ,Chlamydomonas,Flagellate,no,0
2,7,17.76,30,0,PZN,Chlamydomonas,Flagellate,no,0
24,7,18.413,20,50,PZN,Chlamydomonas,Flagellate,no,0
5,7,21.697,40,100,PZN,Chlamydomonas,Flagellate,no,3
16,7,22.456,40,150,PZN,Chlamydomonas,Flagellate,no,0
10,7,23.015,30,200,PZN,Chlamydomonas,Flagellate,no,0
26,7,24.687,40,250,PZN,Chlamydomonas,Flagellate,no,0
4,7,25.687,40,300,PZN,Chlamydomonas,Flagellate,no,0
7,7,26.315,40,350,PZN,Chlamydomonas,Flagellate,no,0
23,7,27.453,40,400,PZN,Chlamydomonas,Flagellate,no,0
18,7,28.645,40,450,PZN,Chlamydomonas,Flagellate,no,0
25,7,17.665,40,0,P,Anacystis,Cyanobacteria,no,12
6,7,18.711,20,50,P,Anacystis,Cyanobacteria,no,3
15,7,21.664,40,100,P,Anacystis,Cyanobacteria,no,156
3,7,22.654,20,150,P,Anacystis,Cyanobacteria,no,3
29,7,23.65,40,200,P,Anacystis,Cyanobacteria,no,0
17,7,24.035,40,250,P,Anacystis,Cyanobacteria,no,15
27,7,25.138,40,300,P,Anacystis,Cyanobacteria,no,7.5
14,7,26.486,40,350,P,Anacystis,Cyanobacteria,no,0
1,7,27.312,20,400,P,Anacystis,Cyanobacteria,no,0
8,7,28.302,40,450,P,Anacystis,Cyanobacteria,no,279
11,7,17.95,40,0,PZ,Anacystis,Cyanobacteria,no,25.5
21,7,18.746,40,50,PZ,Anacystis,Cyanobacteria,no,3
28,7,21.76,21,100,PZ,Anacystis,Cyanobacteria,no,2.857142857
19,7,22.039,40,150,PZ,Anacystis,Cyanobacteria,no,0
12,7,23.658,30,200,PZ,Anacystis,Cyanobacteria,no,60
13,7,24.103,25,250,PZ,Anacystis,Cyanobacteria,no,9.6
22,7,25.326,40,300,PZ,Anacystis,Cyanobacteria,no,4.5
20,7,26.456,40,350,PZ,Anacystis,Cyanobacteria,no,0
9,7,27.312,40,400,PZ,Anacystis,Cyanobacteria,no,0
30,7,28.003,40,450,PZ,Anacystis,Cyanobacteria,no,0
2,7,17.76,30,0,PZN,Anacystis,Cyanobacteria,no,0
24,7,18.413,20,50,PZN,Anacystis,Cyanobacteria,no,0
5,7,21.697,40,100,PZN,Anacystis,Cyanobacteria,no,15
16,7,22.456,40,150,PZN,Anacystis,Cyanobacteria,no,1.5
10,7,23.015,30,200,PZN,Anacystis,Cyanobacteria,no,0
26,7,24.687,40,250,PZN,Anacystis,Cyanobacteria,no,0
4,7,25.687,40,300,PZN,Anacystis,Cyanobacteria,no,4.5
7,7,26.315,40,350,PZN,Anacystis,Cyanobacteria,no,0
23,7,27.453,40,400,PZN,Anacystis,Cyanobacteria,no,0
18,7,28.645,40,450,PZN,Anacystis,Cyanobacteria,no,238.5
25,7,17.665,40,0,P,Dinoflagellate,Flagellate,no,0
6,7,18.711,20,50,P,Dinoflagellate,Flagellate,no,0
15,7,21.664,40,100,P,Dinoflagellate,Flagellate,no,0
3,7,22.654,20,150,P,Dinoflagellate,Flagellate,no,0
29,7,23.65,40,200,P,Dinoflagellate,Flagellate,no,0
17,7,24.035,40,250,P,Dinoflagellate,Flagellate,no,0
27,7,25.138,40,300,P,Dinoflagellate,Flagellate,no,0
14,7,26.486,40,350,P,Dinoflagellate,Flagellate,no,0
1,7,27.312,20,400,P,Dinoflagellate,Flagellate,no,0
8,7,28.302,40,450,P,Dinoflagellate,Flagellate,no,0
11,7,17.95,40,0,PZ,Dinoflagellate,Flagellate,no,0
21,7,18.746,40,50,PZ,Dinoflagellate,Flagellate,no,0
28,7,21.76,21,100,PZ,Dinoflagellate,Flagellate,no,2.857142857
19,7,22.039,40,150,PZ,Dinoflagellate,Flagellate,no,0
12,7,23.658,30,200,PZ,Dinoflagellate,Flagellate,no,0
13,7,24.103,25,250,PZ,Dinoflagellate,Flagellate,no,0
22,7,25.326,40,300,PZ,Dinoflagellate,Flagellate,no,0
20,7,26.456,40,350,PZ,Dinoflagellate,Flagellate,no,0
9,7,27.312,40,400,PZ,Dinoflagellate,Flagellate,no,4.5
30,7,28.003,40,450,PZ,Dinoflagellate,Flagellate,no,0
2,7,17.76,30,0,PZN,Dinoflagellate,Flagellate,no,0
24,7,18.413,20,50,PZN,Dinoflagellate,Flagellate,no,9
5,7,21.697,40,100,PZN,Dinoflagellate,Flagellate,no,0
16,7,22.456,40,150,PZN,Dinoflagellate,Flagellate,no,0
10,7,23.015,30,200,PZN,Dinoflagellate,Flagellate,no,0
26,7,24.687,40,250,PZN,Dinoflagellate,Flagellate,no,0
4,7,25.687,40,300,PZN,Dinoflagellate,Flagellate,no,0
7,7,26.315,40,350,PZN,Dinoflagellate,Flagellate,no,0
23,7,27.453,40,400,PZN,Dinoflagellate,Flagellate,no,0
18,7,28.645,40,450,PZN,Dinoflagellate,Flagellate,no,1.5
25,7,17.665,40,0,P,Mallomonas,Chrysophycea,no,9
6,7,18.711,20,50,P,Mallomonas,Chrysophycea,no,3
15,7,21.664,40,100,P,Mallomonas,Chrysophycea,no,109.5
3,7,22.654,20,150,P,Mallomonas,Chrysophycea,no,0
29,7,23.65,40,200,P,Mallomonas,Chrysophycea,no,9
17,7,24.035,40,250,P,Mallomonas,Chrysophycea,no,1.5
27,7,25.138,40,300,P,Mallomonas,Chrysophycea,no,4.5
14,7,26.486,40,350,P,Mallomonas,Chrysophycea,no,0
1,7,27.312,20,400,P,Mallomonas,Chrysophycea,no,9
8,7,28.302,40,450,P,Mallomonas,Chrysophycea,no,0
11,7,17.95,40,0,PZ,Mallomonas,Chrysophycea,no,9
21,7,18.746,40,50,PZ,Mallomonas,Chrysophycea,no,4.5
28,7,21.76,21,100,PZ,Mallomonas,Chrysophycea,no,0
19,7,22.039,40,150,PZ,Mallomonas,Chrysophycea,no,0
12,7,23.658,30,200,PZ,Mallomonas,Chrysophycea,no,0
13,7,24.103,25,250,PZ,Mallomonas,Chrysophycea,no,0
22,7,25.326,40,300,PZ,Mallomonas,Chrysophycea,no,0
20,7,26.456,40,350,PZ,Mallomonas,Chrysophycea,no,0
9,7,27.312,40,400,PZ,Mallomonas,Chrysophycea,no,1.5
30,7,28.003,40,450,PZ,Mallomonas,Chrysophycea,no,0
2,7,17.76,30,0,PZN,Mallomonas,Chrysophycea,no,4
24,7,18.413,20,50,PZN,Mallomonas,Chrysophycea,no,0
5,7,21.697,40,100,PZN,Mallomonas,Chrysophycea,no,0
16,7,22.456,40,150,PZN,Mallomonas,Chrysophycea,no,3
10,7,23.015,30,200,PZN,Mallomonas,Chrysophycea,no,2
26,7,24.687,40,250,PZN,Mallomonas,Chrysophycea,no,1.5
4,7,25.687,40,300,PZN,Mallomonas,Chrysophycea,no,0
7,7,26.315,40,350,PZN,Mallomonas,Chrysophycea,no,0
23,7,27.453,40,400,PZN,Mallomonas,Chrysophycea,no,0
18,7,28.645,40,450,PZN,Mallomonas,Chrysophycea,no,0
25,7,17.665,40,0,P,Merismopedia,Cyanobacteria,no,0
6,7,18.711,20,50,P,Merismopedia,Cyanobacteria,no,0
15,7,21.664,40,100,P,Merismopedia,Cyanobacteria,no,0
3,7,22.654,20,150,P,Merismopedia,Cyanobacteria,no,0
29,7,23.65,40,200,P,Merismopedia,Cyanobacteria,no,0
17,7,24.035,40,250,P,Merismopedia,Cyanobacteria,no,0
27,7,25.138,40,300,P,Merismopedia,Cyanobacteria,no,0
14,7,26.486,40,350,P,Merismopedia,Cyanobacteria,no,0
1,7,27.312,20,400,P,Merismopedia,Cyanobacteria,no,0
8,7,28.302,40,450,P,Merismopedia,Cyanobacteria,no,0
11,7,17.95,40,0,PZ,Merismopedia,Cyanobacteria,no,0
21,7,18.746,40,50,PZ,Merismopedia,Cyanobacteria,no,4.5
28,7,21.76,21,100,PZ,Merismopedia,Cyanobacteria,no,0
19,7,22.039,40,150,PZ,Merismopedia,Cyanobacteria,no,0
12,7,23.658,30,200,PZ,Merismopedia,Cyanobacteria,no,0
13,7,24.103,25,250,PZ,Merismopedia,Cyanobacteria,no,0
22,7,25.326,40,300,PZ,Merismopedia,Cyanobacteria,no,0
20,7,26.456,40,350,PZ,Merismopedia,Cyanobacteria,no,0
9,7,27.312,40,400,PZ,Merismopedia,Cyanobacteria,no,0
30,7,28.003,40,450,PZ,Merismopedia,Cyanobacteria,no,12
2,7,17.76,30,0,PZN,Merismopedia,Cyanobacteria,no,0
24,7,18.413,20,50,PZN,Merismopedia,Cyanobacteria,no,0
5,7,21.697,40,100,PZN,Merismopedia,Cyanobacteria,no,0
16,7,22.456,40,150,PZN,Merismopedia,Cyanobacteria,no,0
10,7,23.015,30,200,PZN,Merismopedia,Cyanobacteria,no,0
26,7,24.687,40,250,PZN,Merismopedia,Cyanobacteria,no,0
4,7,25.687,40,300,PZN,Merismopedia,Cyanobacteria,no,0
7,7,26.315,40,350,PZN,Merismopedia,Cyanobacteria,no,0
23,7,27.453,40,400,PZN,Merismopedia,Cyanobacteria,no,0
18,7,28.645,40,450,PZN,Merismopedia,Cyanobacteria,no,0
25,7,17.665,40,0,P,Paramecium,Cilliate,no,1.5
6,7,18.711,20,50,P,Paramecium,Cilliate,no,0
15,7,21.664,40,100,P,Paramecium,Cilliate,no,0
3,7,22.654,20,150,P,Paramecium,Cilliate,no,0
29,7,23.65,40,200,P,Paramecium,Cilliate,no,0
17,7,24.035,40,250,P,Paramecium,Cilliate,no,0
27,7,25.138,40,300,P,Paramecium,Cilliate,no,0
14,7,26.486,40,350,P,Paramecium,Cilliate,no,0
1,7,27.312,20,400,P,Paramecium,Cilliate,no,0
8,7,28.302,40,450,P,Paramecium,Cilliate,no,0
11,7,17.95,40,0,PZ,Paramecium,Cilliate,no,0
21,7,18.746,40,50,PZ,Paramecium,Cilliate,no,0
28,7,21.76,21,100,PZ,Paramecium,Cilliate,no,0
19,7,22.039,40,150,PZ,Paramecium,Cilliate,no,0
12,7,23.658,30,200,PZ,Paramecium,Cilliate,no,0
13,7,24.103,25,250,PZ,Paramecium,Cilliate,no,0
22,7,25.326,40,300,PZ,Paramecium,Cilliate,no,0
20,7,26.456,40,350,PZ,Paramecium,Cilliate,no,0
9,7,27.312,40,400,PZ,Paramecium,Cilliate,no,0
30,7,28.003,40,450,PZ,Paramecium,Cilliate,no,0
2,7,17.76,30,0,PZN,Paramecium,Cilliate,no,0
24,7,18.413,20,50,PZN,Paramecium,Cilliate,no,0
5,7,21.697,40,100,PZN,Paramecium,Cilliate,no,0
16,7,22.456,40,150,PZN,Paramecium,Cilliate,no,0
10,7,23.015,30,200,PZN,Paramecium,Cilliate,no,0
26,7,24.687,40,250,PZN,Paramecium,Cilliate,no,0
4,7,25.687,40,300,PZN,Paramecium,Cilliate,no,0
7,7,26.315,40,350,PZN,Paramecium,Cilliate,no,0
23,7,27.453,40,400,PZN,Paramecium,Cilliate,no,0
18,7,28.645,40,450,PZN,Paramecium,Cilliate,no,0
25,7,17.665,40,0,P,Fischerella,Cyanobacteria,yes,0
6,7,18.711,20,50,P,Fischerella,Cyanobacteria,yes,0
15,7,21.664,40,100,P,Fischerella,Cyanobacteria,yes,0
3,7,22.654,20,150,P,Fischerella,Cyanobacteria,yes,0
29,7,23.65,40,200,P,Fischerella,Cyanobacteria,yes,3
17,7,24.035,40,250,P,Fischerella,Cyanobacteria,yes,0
27,7,25.138,40,300,P,Fischerella,Cyanobacteria,yes,1.5
14,7,26.486,40,350,P,Fischerella,Cyanobacteria,yes,1.5
1,7,27.312,20,400,P,Fischerella,Cyanobacteria,yes,6
8,7,28.302,40,450,P,Fischerella,Cyanobacteria,yes,0
11,7,17.95,40,0,PZ,Fischerella,Cyanobacteria,yes,1.5
21,7,18.746,40,50,PZ,Fischerella,Cyanobacteria,yes,0
28,7,21.76,21,100,PZ,Fischerella,Cyanobacteria,yes,0
19,7,22.039,40,150,PZ,Fischerella,Cyanobacteria,yes,0
12,7,23.658,30,200,PZ,Fischerella,Cyanobacteria,yes,0
13,7,24.103,25,250,PZ,Fischerella,Cyanobacteria,yes,0
22,7,25.326,40,300,PZ,Fischerella,Cyanobacteria,yes,0
20,7,26.456,40,350,PZ,Fischerella,Cyanobacteria,yes,0
9,7,27.312,40,400,PZ,Fischerella,Cyanobacteria,yes,0
30,7,28.003,40,450,PZ,Fischerella,Cyanobacteria,yes,0
2,7,17.76,30,0,PZN,Fischerella,Cyanobacteria,yes,0
24,7,18.413,20,50,PZN,Fischerella,Cyanobacteria,yes,0
5,7,21.697,40,100,PZN,Fischerella,Cyanobacteria,yes,0
16,7,22.456,40,150,PZN,Fischerella,Cyanobacteria,yes,0
10,7,23.015,30,200,PZN,Fischerella,Cyanobacteria,yes,0
26,7,24.687,40,250,PZN,Fischerella,Cyanobacteria,yes,0
4,7,25.687,40,300,PZN,Fischerella,Cyanobacteria,yes,1.5
7,7,26.315,40,350,PZN,Fischerella,Cyanobacteria,yes,0
23,7,27.453,40,400,PZN,Fischerella,Cyanobacteria,yes,0
18,7,28.645,40,450,PZN,Fischerella,Cyanobacteria,yes,0
25,7,17.665,40,0,P,Amoeboid.Unicell,Flagellate,no,0
6,7,18.711,20,50,P,Amoeboid.Unicell,Flagellate,no,0
15,7,21.664,40,100,P,Amoeboid.Unicell,Flagellate,no,0
3,7,22.654,20,150,P,Amoeboid.Unicell,Flagellate,no,0
29,7,23.65,40,200,P,Amoeboid.Unicell,Flagellate,no,0
17,7,24.035,40,250,P,Amoeboid.Unicell,Flagellate,no,0
27,7,25.138,40,300,P,Amoeboid.Unicell,Flagellate,no,0
14,7,26.486,40,350,P,Amoeboid.Unicell,Flagellate,no,0
1,7,27.312,20,400,P,Amoeboid.Unicell,Flagellate,no,0
8,7,28.302,40,450,P,Amoeboid.Unicell,Flagellate,no,1.5
11,7,17.95,40,0,PZ,Amoeboid.Unicell,Flagellate,no,0
21,7,18.746,40,50,PZ,Amoeboid.Unicell,Flagellate,no,0
28,7,21.76,21,100,PZ,Amoeboid.Unicell,Flagellate,no,0
19,7,22.039,40,150,PZ,Amoeboid.Unicell,Flagellate,no,0
12,7,23.658,30,200,PZ,Amoeboid.Unicell,Flagellate,no,0
13,7,24.103,25,250,PZ,Amoeboid.Unicell,Flagellate,no,2.4
22,7,25.326,40,300,PZ,Amoeboid.Unicell,Flagellate,no,0
20,7,26.456,40,350,PZ,Amoeboid.Unicell,Flagellate,no,0
9,7,27.312,40,400,PZ,Amoeboid.Unicell,Flagellate,no,0
30,7,28.003,40,450,PZ,Amoeboid.Unicell,Flagellate,no,0
2,7,17.76,30,0,PZN,Amoeboid.Unicell,Flagellate,no,0
24,7,18.413,20,50,PZN,Amoeboid.Unicell,Flagellate,no,3
5,7,21.697,40,100,PZN,Amoeboid.Unicell,Flagellate,no,1.5
16,7,22.456,40,150,PZN,Amoeboid.Unicell,Flagellate,no,0
10,7,23.015,30,200,PZN,Amoeboid.Unicell,Flagellate,no,0
26,7,24.687,40,250,PZN,Amoeboid.Unicell,Flagellate,no,0
4,7,25.687,40,300,PZN,Amoeboid.Unicell,Flagellate,no,0
7,7,26.315,40,350,PZN,Amoeboid.Unicell,Flagellate,no,0
23,7,27.453,40,400,PZN,Amoeboid.Unicell,Flagellate,no,0
18,7,28.645,40,450,PZN,Amoeboid.Unicell,Flagellate,no,0
25,7,17.665,40,0,P,Diatom.C,Diatom,no,0
6,7,18.711,20,50,P,Diatom.C,Diatom,no,0
15,7,21.664,40,100,P,Diatom.C,Diatom,no,0
3,7,22.654,20,150,P,Diatom.C,Diatom,no,0
29,7,23.65,40,200,P,Diatom.C,Diatom,no,0
17,7,24.035,40,250,P,Diatom.C,Diatom,no,0
27,7,25.138,40,300,P,Diatom.C,Diatom,no,0
14,7,26.486,40,350,P,Diatom.C,Diatom,no,0
1,7,27.312,20,400,P,Diatom.C,Diatom,no,0
8,7,28.302,40,450,P,Diatom.C,Diatom,no,0
11,7,17.95,40,0,PZ,Diatom.C,Diatom,no,0
21,7,18.746,40,50,PZ,Diatom.C,Diatom,no,0
28,7,21.76,21,100,PZ,Diatom.C,Diatom,no,0
19,7,22.039,40,150,PZ,Diatom.C,Diatom,no,0
12,7,23.658,30,200,PZ,Diatom.C,Diatom,no,0
13,7,24.103,25,250,PZ,Diatom.C,Diatom,no,0
22,7,25.326,40,300,PZ,Diatom.C,Diatom,no,0
20,7,26.456,40,350,PZ,Diatom.C,Diatom,no,0
9,7,27.312,40,400,PZ,Diatom.C,Diatom,no,0
30,7,28.003,40,450,PZ,Diatom.C,Diatom,no,0
2,7,17.76,30,0,PZN,Diatom.C,Diatom,no,0
24,7,18.413,20,50,PZN,Diatom.C,Diatom,no,0
5,7,21.697,40,100,PZN,Diatom.C,Diatom,no,0
16,7,22.456,40,150,PZN,Diatom.C,Diatom,no,0
10,7,23.015,30,200,PZN,Diatom.C,Diatom,no,0
26,7,24.687,40,250,PZN,Diatom.C,Diatom,no,0
4,7,25.687,40,300,PZN,Diatom.C,Diatom,no,0
7,7,26.315,40,350,PZN,Diatom.C,Diatom,no,0
23,7,27.453,40,400,PZN,Diatom.C,Diatom,no,0
18,7,28.645,40,450,PZN,Diatom.C,Diatom,no,0
25,7,17.665,40,0,P,Diatom.A,Diatom,no,0
6,7,18.711,20,50,P,Diatom.A,Diatom,no,0
15,7,21.664,40,100,P,Diatom.A,Diatom,no,0
3,7,22.654,20,150,P,Diatom.A,Diatom,no,0
29,7,23.65,40,200,P,Diatom.A,Diatom,no,0
17,7,24.035,40,250,P,Diatom.A,Diatom,no,0
27,7,25.138,40,300,P,Diatom.A,Diatom,no,0
14,7,26.486,40,350,P,Diatom.A,Diatom,no,0
1,7,27.312,20,400,P,Diatom.A,Diatom,no,0
